SubscriptionGuid;ResourceGroup;ResourceLocation;UsageDateTime;MeterCategory;MeterSubCategory;MeterId;MeterName;MeterRegion;UsageQuantity;ResourceRate;PreTaxCost;ConsumedService;Resource Type;InstanceId;Tags;OfferId;AdditionalInfo;ServiceInfo1;ServiceInfo2;ServiceName;ServiceTier;Currency;UnitOfMeasure
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;24/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-tests-microsoft-ip;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;Unknown;24/02/2026;Azure DNS;;0b608a26-f611-4232-8192-ce81b6b57194;Private Zone;;0.032258064516129;0.499999999999998;0.016129032258064;Microsoft.Network;Microsoft.Network/privateDnsZones;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/rg-innovation-center-cases-website-hml/providers/Microsoft.Network/privateDnsZones/privatelink.azurewebsites.net;;MS-AZR-0003P;"{  ""bucketId"": ""70d6a51722b446c5a9aabd243756da23"",  ""zoneId"": ""0""}";;;Azure DNS;Azure DNS;USD;2
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;23/02/2026;Microsoft Defender for Cloud;Servers;0fad698c-40bf-4ee1-a096-565fc6f0cddd;Standard P2 Node;;20;0.02;0.4;Microsoft.Compute;Microsoft.Compute/virtualMachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/VM-TEST-AC1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""Cloud"": ""Azure""}";;;Microsoft Defender for Cloud;Microsoft Def for Servers;USD;100 /Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;23/02/2026;Azure App Service;Free Plan - Linux;a90aec9f-eecb-42c7-8421-9b96716996dc;F1 App;;0.032256;0;0;microsoft.web;microsoft.web/sites;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/arcpricingcalculator;;MS-AZR-0003P;"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}";;;Azure App Service;Azure App Service Free Plan - Linux;USD;1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;;Unknown;23/02/2026;Event Grid;;d207c4bb-d8a3-4f48-bc91-4b324a1399c2;Standard Operations;;0.00002;0;0;default;Microsoft.EventGrid/extensionTopics;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/Microsoft.EventGrid/extensionTopics/default;;MS-AZR-0003P;;;;Event Grid;Event Grid;USD;10000000
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;US East;23/02/2026;Virtual Network;Private Link;e6ab7238-e433-4fe0-a2b2-2b2564df2cdb;Standard Private Endpoint;;24;0.01;0.24;microsoft.network;microsoft.network/privateendpoints;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-innovation-center-cases-website-hml/providers/microsoft.network/privateendpoints/pvd-ic;;MS-AZR-0003P;;;;Virtual Network;Virtual Network Private Link;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;23/02/2026;Storage;Tiered Block Blob;88701301-f665-4721-9e16-cb68e0c64448;LRS List and Create Container Operations;BR South;0.0024;0.07;0.000168;Microsoft.Storage;Microsoft.Storage/storageAccounts;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.Storage/storageAccounts/blobsplunkms;"{""Blobsplunk"":""blob""}";MS-AZR-0003P;;;;Storage;Blob Storage;USD;1000000
1c74e770-13fc-4d26-ad3e-6e422377975b;service-tdsynnex-br;BR South;23/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/publicipaddresses/vng-public-ip02;;MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;23/02/2026;Storage;Standard SSD Managed Disks;ce957933-8287-4f8b-83ee-53a5cbe056d9;E4 LRS Disk Operations;;523.686;0.002;0.1047372;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-test-ac1_OsDisk_1_b895f011818f438fbddd020b9a05b4ad;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Storage;Standard SSD Managed Disks;USD;100000000
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;Intercontinental;23/02/2026;Bandwidth;Inter-Region;beb1457b-1ab8-4e38-8021-bf7e39b1014b;Inter Continent Data Transfer Out - NAM or EU To Any;Intercontinental;0.000427346676588;0;0;microsoft.compute;microsoft.compute/virtualmachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""PipelineType"": ""v2"",  ""DataTransferDirection"": ""DataTrOut"",  ""VmName"": ""vm-test-ac1"",  ""ContainerId"": ""9aeda91f-6387-4025-98ef-2efadc8843b2"",  ""NodeId"": ""49a407a4-a6ea-4ebd-aeef-7dfe1700e7c5""}";;;Bandwidth;Bd Inter-Rgn;USD;1 TB
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;23/02/2026;GitHub;Copilot;52b57f57-fb19-502a-8559-75de79d57df2;Business User;;0.035714285;19;0.678571415;customer-56239422;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-56239422;;MS-AZR-0003P;;;;GitHub;GitHub Copilot;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;23/02/2026;Sentinel;;05d96412-9ca4-5926-b2a0-c646f72b2c2c;Pay-as-you-go Analysis;US East;0.000001007;4.3;0.0000043301;microsoft.operationalinsights;microsoft.operationalinsights/workspaces;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.operationalinsights/workspaces/sentinelworkspace;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Sentinel;Sentinel;USD;10 GB
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;23/02/2026;Bandwidth;Rtn Preference: MGN;c089a13a-9dd0-44b5-aa9e-44a77bbd6788;Standard Data Transfer Out;BR South;0.000088;0;0;microsoft.web;microsoft.web/sites;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/arcpricingcalculatorv2;;MS-AZR-0003P;"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}";;;Bandwidth;Rtn Pref: MGN;USD;10 GB
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;23/02/2026;SQL Database;Single Basic;552764bc-e985-44b8-a15c-82d2cf280ef1;B DTU;BR South;1.000.000.000.000.000;0.1948;0.1948;Microsoft.Sql;Microsoft.Sql/servers;/subscriptions/1C74E770-13FC-4D26-AD3E-6E422377975B/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Sql/servers/cloudpartnerhubserver/databases/cloudpartnerhub-db;;MS-AZR-0003P;;;;SQL Database;SQL DB Single Basic;USD;10 /Day
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;23/02/2026;Bandwidth;;9995d93a-7d35-4d3f-9c69-7a7fea447ef4;Standard Data Transfer Out;Zone 1;0.233253567479551;0;0;microsoft.compute;microsoft.compute/virtualmachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""PipelineType"": ""v2"",  ""DataTransferDirection"": ""DataTrOut"",  ""VmName"": ""vm-test-ac1"",  ""ContainerId"": ""9aeda91f-6387-4025-98ef-2efadc8843b2"",  ""NodeId"": ""49a407a4-a6ea-4ebd-aeef-7dfe1700e7c5""}";;;Bandwidth;Rtn Pref: MGN;USD;10 GB
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;22/02/2026;GitHub;Enterprise (GHE);bc843f27-e9da-5ee1-b628-2a60bd1a2a1f;Enterprise User;;0.107142855;21;2.249.999.955;customer-62755317;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317;;MS-AZR-0003P;;;;GitHub;GitHub Enterprise (GHE);USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;22/02/2026;Azure App Service;Free Plan - Linux;a90aec9f-eecb-42c7-8421-9b96716996dc;F1 App;;0.032256;0;0;microsoft.web;microsoft.web/sites;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/app-cloudpartnerhub-frontend;;MS-AZR-0003P;"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}";;;Azure App Service;Azure App Service Free Plan - Linux;USD;1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;22/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-tests-microsoft-ip;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;Unknown;22/02/2026;Azure DNS;;8f967c58-b144-4bd7-8882-8bf02767c839;Public Zone;;0.032258064516129;0.499999999999997;0.016129032258064;Microsoft.Network;Microsoft.Network/dnsZones;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Network/dnsZones/engtdsynnex.cloud;;MS-AZR-0003P;"{  ""bucketId"": ""5"",  ""zoneId"": ""2287033""}";;;Azure DNS;Azure DNS;USD;2
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;BR South;22/02/2026;Storage;Premium SSD Managed Disks;e1115bb5-8d79-4530-93c9-a1c947d03837;P10 LRS Disk;BR South;0.035712;3.405.000.000.000.000;12.159.936;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-tests-microsoft_OsDisk_1_411e9a69e07541aab7222a69cf866dcf;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Storage;Premium SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-datacentrics-poc-brs;US East;21/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/js-client-pip;;MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East 2;21/02/2026;Microsoft Fabric;Fabric Capacity;51059141-b848-5ed7-a0d5-36b503c0f67d;OneLake Other Operations Hot Capacity Usage CU;US East 2;0.000319182098765;0.179999999999866;0.000057452777778;Microsoft.Fabric;Microsoft.Fabric/capacities;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Microsoft Fabric;Fabric Cap;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;BR South;21/02/2026;Storage;Premium SSD Managed Disks;e1115bb5-8d79-4530-93c9-a1c947d03837;P10 LRS Disk;BR South;0.035712;3.405.000.000.000.000;12.159.936;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-tests-microsoft_OsDisk_1_411e9a69e07541aab7222a69cf866dcf;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Storage;Premium SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;21/02/2026;Event Hubs;;d0a685ee-f093-4c5c-ba76-3ec342a75de7;Standard Ingress Events;;0.000012;0.028;0.000000336;Microsoft.EventHub;Microsoft.EventHub/namespaces;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms;"{""ms-tdsynnex-br"":""labsplunk""}";MS-AZR-0003P;;;;Event Hubs;Event Hubs;USD;100000000
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;21/02/2026;Azure App Service;Free Plan - Linux;a90aec9f-eecb-42c7-8421-9b96716996dc;F1 App;;0.032256;0;0;microsoft.web;microsoft.web/sites;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/app-cloudpartnerhub-frontend;;MS-AZR-0003P;"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}";;;Azure App Service;Azure App Service Free Plan - Linux;USD;1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;20/02/2026;Service Bus;;2a9992f8-e914-490b-a7a6-6d21ba55acda;Standard Messaging Operations;;0.000007;0;0;Microsoft.EventHub;Microsoft.EventHub/namespaces;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms;"{""ms-tdsynnex-br"":""labsplunk""}";MS-AZR-0003P;;;;Service Bus;Service Bus;USD;10000000
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-2rdatatel-fortinet;BR South;20/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;17;0.005;0.085;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-2rdatatel-fortinet/providers/microsoft.network/publicipaddresses/ip-2rdatatel-ad-2;"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}";MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-datacentrics-poc-brs;US East;20/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;17;0.005;0.085;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/vm-host-sql-ip;;MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;Unknown;20/02/2026;Azure DNS;;8f967c58-b144-4bd7-8882-8bf02767c839;Public Zone;;0.022849462365591;0.499999999999997;0.011424731182796;Microsoft.Network;Microsoft.Network/dnsZones;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Network/dnsZones/engtdsynnex.cloud;;MS-AZR-0003P;"{  ""bucketId"": ""5"",  ""zoneId"": ""2287033""}";;;Azure DNS;Azure DNS;USD;2
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;US East;20/02/2026;Virtual Network;Private Link;e6ab7238-e433-4fe0-a2b2-2b2564df2cdb;Standard Private Endpoint;;17;0.01;0.17;microsoft.network;microsoft.network/privateendpoints;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-innovation-center-cases-website-hml/providers/microsoft.network/privateendpoints/pvd-ic;;MS-AZR-0003P;;;;Virtual Network;Virtual Network Private Link;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;Unknown;20/02/2026;Azure DNS;;0b608a26-f611-4232-8192-ce81b6b57194;Private Zone;;0.025537634408602;0.499999999999998;0.012768817204301;Microsoft.Network;Microsoft.Network/privateDnsZones;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/rg-innovation-center-cases-website-hml/providers/Microsoft.Network/privateDnsZones/privatelink.azurewebsites.net;;MS-AZR-0003P;"{  ""bucketId"": ""70d6a51722b446c5a9aabd243756da23"",  ""zoneId"": ""0""}";;;Azure DNS;Azure DNS;USD;2
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;20/02/2026;Container Instances;;d17d1913-7cb6-47c5-af0f-ebdc71b361f8;Standard Memory Duration;BR South;17.999.752.458.361.100;0.00889;0.16001779935483;Microsoft.ContainerInstance;Microsoft.ContainerInstance/containerGroups;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.ContainerInstance/containerGroups/containerjuiceshop;;MS-AZR-0003P;;;;Container Instances;Container Instances;USD;1000 GB Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;BR South;20/02/2026;Storage;Premium SSD Managed Disks;e1115bb5-8d79-4530-93c9-a1c947d03837;P10 LRS Disk;BR South;0.025296;3.405.000.000.000.000;0.8613288;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-tests-microsoft_OsDisk_1_411e9a69e07541aab7222a69cf866dcf;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Storage;Premium SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;cloud-shell-storage-eastus;US East;20/02/2026;Storage;Files;ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf;LRS Data Stored;;0.12648;0.06;0.0075888;Microsoft.Storage;Microsoft.Storage/storageAccounts;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/cloud-shell-storage-eastus/providers/Microsoft.Storage/storageAccounts/cs2100320053dcf7365;"{""ms-resource-usage"":""azure-cloud-shell""}";MS-AZR-0003P;;;;Storage;Files;USD;100 GB/Month
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-datacentrics-poc-brs;US East;20/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;17;0.005;0.085;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/js-client-pip;;MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;19/02/2026;GitHub;Enterprise (GHE);bc843f27-e9da-5ee1-b628-2a60bd1a2a1f;Enterprise User;;0.107142855;21;2.249.999.955;customer-62755317;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317;;MS-AZR-0003P;;;;GitHub;GitHub Enterprise (GHE);USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;IN South;28/02/2026;Storage;Standard SSD Managed Disks;e77ee28e-5541-4363-9d85-28f9872cf2ca;E10 LRS Disk;IN South;0.035712;9.600.000.000.000.000;0.3428352;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-india-testac_OsDisk_1_555fb3680bf5442d821dc1bd752f53b8;"{""ms-tdsynnex-br"":""demoentraid""}";MS-AZR-0003P;;;;Storage;Standard SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;US East;28/02/2026;Azure App Service;Basic Plan - Linux;a1ce959d-dde2-4bb4-8a58-edfdeb780d93;B1;US East;24;0.017;0.408;microsoft.web;microsoft.web/serverfarms;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-innovation-center-cases-website-hml/providers/microsoft.web/serverfarms/asp-innovation-center;;MS-AZR-0003P;;;;Azure App Service;Azure App Service Basic Plan-Linux;USD;10 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;28/02/2026;Microsoft Security Copilot;Microsoft Copilot for Security;88a47fef-ba9b-5789-8c77-a75352595557;Provisioned Security Compute Unit;US East;24;4;96;Microsoft.SecurityCopilot;Microsoft.SecurityCopilot/capacities;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.SecurityCopilot/capacities/wokspace-securitycopilot-ICCapacity;;MS-AZR-0003P;;;;Microsoft Security Copilot;Microsoft Security Copilot;USD;10 /Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;28/02/2026;Storage;Tiered Block Blob;88701301-f665-4721-9e16-cb68e0c64448;LRS List and Create Container Operations;BR South;0.0024;0.07;0.000168;Microsoft.Storage;Microsoft.Storage/storageAccounts;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.Storage/storageAccounts/blobsplunkms;"{""Blobsplunk"":""blob""}";MS-AZR-0003P;;;;Storage;Blob Storage;USD;1000000
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;BR South;28/02/2026;SQL Database;Single/Elastic Pool General Purpose - Storage;e57a556c-9927-5d7e-bb75-18e047a60554;General Purpose Data Stored - Free;BR South;757.142.857.142.856;0;0;Microsoft.Sql;Microsoft.Sql/servers;/subscriptions/1C74E770-13FC-4D26-AD3E-6E422377975B/resourceGroups/rg-innovation-center-cases-website-hml/providers/Microsoft.Sql/servers/srv-db-innovation-center/databases/db-innovation-center;;MS-AZR-0003P;;;;SQL Database;SQL DB Single/Elastic Pool Gen Pur-Storage;USD;1 GB/Month
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-datacentrics-poc-brs;US East;27/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/vm-host-sql-ip;;MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;27/02/2026;Microsoft Defender for Cloud;Servers;0fad698c-40bf-4ee1-a096-565fc6f0cddd;Standard P2 Node;;15;0.02;0.3;Microsoft.Compute;Microsoft.Compute/virtualMachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Compute/virtualMachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""Cloud"": ""Azure""}";;;Microsoft Defender for Cloud;Microsoft Def for Servers;USD;100 /Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-datacentrics-poc-brs;US East;27/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/js-client-pip;;MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
